Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      63/67719126     R_GLSL_Restart_f [457]
                0.00    0.00     231/67719126     VM_buf_del [566]
                0.00    0.00     459/67719126     mod_shutdown [667]
                0.00    0.00     533/67719126     VM_bufstr_add <cycle 1> [1026]
                0.00    0.00    1846/67719126     Mod_ClearUsed [1002]
                0.00    0.00    2323/67719126     Mod_PurgeUnused <cycle 1> [930]
                0.00    0.00    4464/67719126     VM_buf_create <cycle 1> [982]
                0.00    0.00    4586/67719126     mod_newmap [987]
                0.00    0.00  519697/67719126     VM_bufstr_set <cycle 1> [849]
                0.00    0.00  744025/67719126     R_RenderTarget_FreeUnused [571]
                0.01    0.00 1239338/67719126     Mod_FindName <cycle 1> [826]
                0.01    0.00 1879116/67719126     R_RenderTarget_Get <cycle 1> [288]
                0.35    0.00 63322409/67719126     VM_bufstr_get <cycle 1> [126]
[199]    0.1    0.37    0.00 67719126         Mem_ExpandableArray_RecordAtIndex [199]
-----------------------------------------------
                              483581             R_Shadow_PrepareLight <cycle 1> [113]
[200]    0.1    0.15    0.22  483581         R_Mod_GetLightInfo <cycle 1> [200]
                0.22    0.00  483576/914313      Mod_BSP_GetPVS [193]
                              483579             R_Q1BSP_RecursiveGetLightInfo_BSP <cycle 1> [51]
                              483569             RSurf_ActiveModelEntity <cycle 1> [62]
-----------------------------------------------
                0.15    0.21 1473627/1473627     R_Shadow_PrepareLight <cycle 1> [113]
[201]    0.1    0.15    0.21 1473627         Mod_BSP_BoxTouchingLeafPVS [201]
                0.21    0.00 26240471/193740920     BoxOnPlaneSide [104]
-----------------------------------------------
                                4737             MVM_ExecuteProgram <cycle 1> [49]
                             1948474             CLVM_ExecuteProgram <cycle 1> [7]
[202]    0.1    0.28    0.08 1953211         VM_sprintf <cycle 1> [202]
                0.06    0.00  840691/840691      u8_strpad_colorcodes [381]
                0.01    0.00 1761366/11542152     dpsnprintf [403]
                0.00    0.00 2793910/443097662     PRVM_GetString [163]
                             1953220             PRVM_SetTempString <cycle 1> [181]
-----------------------------------------------
                0.00    0.00     165/38843037     CL_SelectTraceLine [144]
                0.00    0.00   15448/38843037     R_Viewport_ApplyNearClipPlaneFloatGL [920]
                0.00    0.00   30896/38843037     R_Water_AddWaterPlane <cycle 1> [570]
                0.00    0.00  136411/38843037     R_Shadow_DrawShadowMaps <cycle 1> [73]
                0.00    0.00  415189/38843037     R_DecalSystem_SplatEntity <cycle 1> [94]
                0.01    0.00 1059291/38843037     RSurf_PrepareVerticesForBatch [18]
                0.16    0.00 17459320/38843037     R_Shadow_CalcBBoxSideMask [125]
                0.18    0.00 19726317/38843037     CL_UpdateEntityShading_Entity [120]
[203]    0.1    0.35    0.00 38843037         Matrix4x4_Transform3x3 [203]
-----------------------------------------------
                0.35    0.00 6512905/6512905     RSurf_PrepareVerticesForBatch [18]
[204]    0.1    0.35    0.00 6512905         noise4f [204]
-----------------------------------------------
                0.02    0.33   27805/27805       CL_ParseServerMessage <cycle 1> [196]
[205]    0.1    0.02    0.33   27805         CL_NetworkTimeReceived [205]
                0.33    0.00   27807/27807       CSQC_UpdateNetworkTimes [208]
-----------------------------------------------
                0.34    0.00 13132064/13132064     R_DrawParticle_TransparentCallback <cycle 1> [34]
[206]    0.1    0.34    0.00 13132064         R_CalcBeam_Vertex3f [206]
-----------------------------------------------
                              221104             R_Water_ProcessPlanes <cycle 1> [440]
                             1099142             R_Shadow_PrepareLight <cycle 1> [113]
                             6954216             R_RenderView <cycle 1> [76]
[207]    0.1    0.20    0.13 8274462         R_AnimCache_GetEntity <cycle 1> [207]
                0.13    0.00   43528/51520       Mod_MD3_AnimateVertices [277]
                0.01    0.00 3958898/30778187     R_FrameData_Alloc [478]
                              978126             Mod_Skeletal_AnimateVertices <cycle 1> [427]
-----------------------------------------------
                0.33    0.00   27807/27807       CL_NetworkTimeReceived [205]
[208]    0.0    0.33    0.00   27807         CSQC_UpdateNetworkTimes [208]
-----------------------------------------------
                0.06    0.03  304949/1121297     CL_UpdateViewEntities [86]
                0.16    0.08  816348/1121297     CL_UpdateWorld [24]
[209]    0.0    0.22    0.11 1121297         CL_UpdateNetworkEntity [209]
                0.01    0.05  934559/20029946     CL_UpdateRenderEntity [116]
                0.02    0.00  934555/152391993     Matrix4x4_Concat [63]
                0.01    0.00  934544/31891824     Matrix4x4_CreateFromQuakeEntity [220]
                0.01    0.00  530867/59118990     AngleVectors [152]
                0.00    0.00  265434/34361979     AnglesFromVectors [174]
                0.00    0.00  934550/9564464     CL_GetModelByIndex [477]
                0.00    0.00  934555/55909972     Matrix4x4_OriginFromMatrix [243]
                0.00    0.00  131866/19043321     CL_SetEntityColormapColors [479]
-----------------------------------------------
                0.16    0.00  184048/375959      CL_VM_UpdateView <cycle 1> [230]
                0.17    0.00  191911/375959      MP_Draw <cycle 1> [245]
[210]    0.0    0.33    0.00  375959         PRVM_GarbageCollection [210]
-----------------------------------------------
                0.07    0.25 1436011/1436011     CL_GetTagMatrix <cycle 1> [61]
[211]    0.0    0.07    0.25 1436011         Mod_Alias_GetTagMatrix [211]
                0.20    0.00 9180420/152391993     Matrix4x4_Concat [63]
                0.04    0.00  378603/745067      Matrix4x4_Clear [355]
                0.01    0.00  925968/237838645     Matrix4x4_FromBonePose7s [84]
                0.00    0.00  583521/237491636     Matrix4x4_Accumulate [96]
-----------------------------------------------
                0.00    0.00    2896/29619672     Mod_INTERQUAKEMODEL_Load <cycle 1> [235]
                0.00    0.00    4419/29619672     Mod_BuildBaseBonePoses <cycle 1> [924]
                0.00    0.00   77352/29619672     CL_TracePoint [21]
                0.00    0.00  166892/29619672     R_Sky <cycle 1> [369]
                0.00    0.00  198827/29619672     S_Update [6]
                0.00    0.00  226635/29619672     CL_TraceBox <cycle 1> [31]
                0.00    0.00  415188/29619672     R_DecalSystem_SplatEntity <cycle 1> [94]
                0.02    0.00 1502567/29619672     R_RTLight_Update [289]
                0.02    0.00 2138121/29619672     CL_Cache_TraceLineSurfaces <cycle 1> [151]
                0.05    0.00 4856766/29619672     CL_TraceLine <cycle 1> [11]
                0.21    0.00 20030009/29619672     CL_UpdateRenderEntity [116]
[212]    0.0    0.31    0.00 29619672         Matrix4x4_Invert_Simple [212]
-----------------------------------------------
                0.00    0.00    7724/540999      R_Water_ProcessPlanes <cycle 1> [440]
                0.01    0.10  199497/540999      R_ResetViewRendering3D [279]
                0.02    0.17  333778/540999      R_RenderScene <cycle 1> [19]
[213]    0.0    0.03    0.28  540999         R_SetupView [213]
                0.03    0.13  541006/541006      R_Viewport_InitPerspectiveInfinite [270]
                0.07    0.00  541001/4088181     R_Mesh_SetRenderTargets [176]
                0.02    0.03  540997/6122089     R_SetViewport [169]
-----------------------------------------------
                              346230             R_Q1BSP_DrawLight_TransparentCallback <cycle 1> [505]
                             3554111             R_Mod_DrawLight <cycle 1> [168]
[214]    0.0    0.23    0.07 3900341         R_Shadow_RenderLighting <cycle 1> [214]
                0.02    0.05 3717571/40214138     RSurf_SetupDepthAndCulling [143]
                             3717600             R_SetupShader_Surface <cycle 1> [15]
                             3717579             RSurf_DrawBatch <cycle 1> [91]
-----------------------------------------------
                              560468             CLVM_ExecuteProgram <cycle 1> [7]
[215]    0.0    0.25    0.05  560468         VM_CL_setmodel <cycle 1> [215]
                0.01    0.04  560470/937744      SetMinMaxSize [344]
                0.00    0.00  560464/443097662     PRVM_GetString [163]
                              560468             PRVM_SetEngineString <cycle 1> [97]
-----------------------------------------------
                                 224             loadimagepixelsbgra <cycle 1> [268]
[216]    0.0    0.30    0.00     224         PNG_LoadImage_BGRA <cycle 1> [216]
                0.00    0.00     224/1291400     _Mem_Free [414]
                                 448             _Mem_Alloc <cycle 1> [407]
-----------------------------------------------
                             1514674             R_Shadow_DrawLights <cycle 1> [383]
